"customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"6933-VLYFX",-0.0579250795238076,"No","One year","No","Electronic check",-0.161145130611729,-0.191682517323185,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes"
"6937-GCDGQ",-0.546817849131426,"Yes","One year","Yes","Bank transfer (automatic)",-0.526764008112373,-0.58572314048421,0,"Male","No","Yes","Yes","No","DSL","Yes","No","No","No","No","No"
"6941-KXRRV",0.634673010753652,"Yes","One year","Yes","Bank transfer (automatic)",-0.194383210384515,0.223401251521652,0,"Female","Yes","Yes","No","No","DSL","No","Yes","No","No","No","Yes"
"6941-PMGEP",-1.11719274700698,"Yes","Month-to-month","Yes","Electronic check",0.505278368832627,-0.825315015135747,1,"Female","No","No","No","No","Fiber optic","No","No","No","No","No","Yes"
"6942-LBFDP",-1.23941593940889,"Yes","Month-to-month","Yes","Mailed check",-1.47072547365949,-0.992469059152443,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6946-LMSQS",-0.302371464327617,"Yes","One year","Yes","Electronic check",0.806082990776339,-0.0466965670300022,1,"Male","Yes","Yes","No","Yes","Fiber optic","Yes","No","No","No","No","Yes"
"6950-TWMYB",0.879119395557461,"Yes","Two year","Yes","Bank transfer (automatic)",0.503616464843988,0.917053035922949,0,"Male","No","Yes","Yes","No","Fiber optic","No","Yes","No","Yes","No","No"
"6952-OMNWB",1.44949429343302,"Yes","Month-to-month","Yes","Credit card (automatic)",0.516911696753102,1.45846185228476,0,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","Yes","No","No","No"
"6953-PBDIN",1.53097642170095,"Yes","Two year","No","Bank transfer (automatic)",0.270949906434487,1.31563756685218,0,"Male","No","Yes","No","Yes","DSL","No","Yes","Yes","Yes","Yes","No"
"6954-OOYZZ",-0.587558913265394,"Yes","Month-to-month","Yes","Bank transfer (automatic)",-0.679659175067188,-0.668461965913957,0,"Male","No","Yes","No","No","DSL","No","No","No","No","No","No"
"6956-SMUCM",-1.19867487527492,"Yes","Month-to-month","Yes","Credit card (automatic)",1.13680188451556,-0.880503642495179,1,"Female","No","No","No","No","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"6959-GQEGV",0.512449818351747,"Yes","Month-to-month","Yes","Electronic check",0.370664145752845,0.436964916627174,0,"Male","No","No","No","No","DSL","Yes","No","Yes","No","Yes","Yes"
"6959-UWKHF",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",-0.727854390737728,-0.98836630747824,1,"Male","No","No","No","No","DSL","No","No","No","No","No","No"
"6960-HVYXR",-1.28015700354285,"Yes","Month-to-month","No","Electronic check",0.372326049741484,-0.973764040766832,1,"Female","No","No","No","Yes","Fiber optic","No","No","No","No","No","No"
"6961-MJKBO",0.593931946619684,"Yes","Two year","No","Bank transfer (automatic)",-1.47404928163677,-0.591281707268613,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6961-VCPMC",0.553190882485715,"Yes","Month-to-month","Yes","Electronic check",0.518573600741742,0.583164046178858,1,"Male","Yes","Yes","No","No","Fiber optic","No","No","No","No","No","Yes"
"6963-EZQEE",1.53097642170095,"Yes","Two year","Yes","Credit card (automatic)",0.789463950889946,1.77485900290174,0,"Male","Yes","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"6963-KQYQB",1.53097642170095,"Yes","Two year","No","Mailed check",-1.35439219445474,-0.228761687023906,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6967-PEJLL",0.186521305280002,"No","One year","Yes","Electronic check",-0.817597206124249,-0.334374455927567,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","No","Yes","Yes","No","No"
"6967-QIQRV",-0.709782105667299,"Yes","One year","No","Electronic check",1.23319231585664,-0.271774406188931,0,"Male","No","Yes","Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes"
"6968-GMKPR",0.919860459691429,"Yes","Month-to-month","Yes","Electronic check",0.556797392480445,0.982101501983286,0,"Female","No","No","No","No","Fiber optic","No","Yes","Yes","No","No","No"
"6968-MHOMU",1.04208365209333,"No","One year","Yes","Credit card (automatic)",-0.658054423214877,0.179131237488727,0,"Male","No","Yes","No","No phone service","DSL","No","No","No","No","Yes","Yes"
"6968-URWQU",0.430967690083811,"Yes","One year","Yes","Mailed check",-0.280802217793758,0.0475784902578517,0,"Male","No","Yes","No","No","DSL","No","No","No","No","Yes","No"
"6969-MVBAI",-0.954228490471108,"Yes","Month-to-month","Yes","Electronic check",0.840982974537764,-0.646955606331445,0,"Female","Yes","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"6972-SNKKW",-1.07645168287301,"Yes","Month-to-month","No","Mailed check",-1.48900641753452,-0.959117658446023,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6974-DAFLI",0.919860459691429,"Yes","One year","No","Electronic check",-1.49897784146636,-0.504351898945864,0,"Female","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6976-BWGLQ",1.61245854996889,"Yes","Two year","No","Bank transfer (automatic)",-1.31616840271604,-0.218791559299501,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6979-TNDEU",-0.994969554605076,"Yes","Month-to-month","No","Mailed check",-1.51559688135275,-0.938096570566911,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6979-ZNSFF",-0.994969554605076,"Yes","Month-to-month","Yes","Electronic check",0.739606831230767,-0.671086844673259,1,"Female","No","No","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"6980-CDGFC",1.40875322929905,"Yes","One year","Yes","Bank transfer (automatic)",-1.46075404972766,-0.421701304734916,0,"Female","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6980-IMXXE",1.49023535756698,"Yes","Two year","No","Bank transfer (automatic)",-1.48235880157997,-0.384092747721395,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6981-TDRFT",0.471708754217779,"No","One year","Yes","Electronic check",-0.348940281327969,0.014910881497133,0,"Male","No","Yes","Yes","No phone service","DSL","No","No","Yes","Yes","Yes","Yes"
"6982-SSHFK",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-0.677997271078549,-0.98770457333724,1,"Male","No","No","No","No","DSL","No","No","No","No","No","No"
"6982-UQZLY",-1.28015700354285,"Yes","Month-to-month","Yes","Mailed check",-1.46075404972766,-0.998093799350946,1,"Female","Yes","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6985-HAYWX",-0.261630400193649,"Yes","Month-to-month","No","Bank transfer (automatic)",0.482011712991677,-0.118009449625143,0,"Female","No","Yes","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"6986-IJDHX",0.268003433547938,"Yes","Month-to-month","Yes","Mailed check",0.714678271401178,0.433523899093972,1,"Male","No","Yes","Yes","No","Fiber optic","No","Yes","No","No","Yes","No"
"6986-IXNDM",-0.750523169801267,"Yes","Month-to-month","Yes","Electronic check",0.934049597901564,-0.417267685990214,0,"Male","No","No","No","No","Fiber optic","No","No","No","No","Yes","Yes"
"6987-XQSJT",0.879119395557461,"Yes","Month-to-month","Yes","Electronic check",0.488659328946234,0.92067051589375,1,"Female","Yes","No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"6988-CJEYV",0.67541407488762,"Yes","Month-to-month","No","Electronic check",1.12683046058372,1.16343871442209,0,"Male","No","No","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"6990-YNRIO",1.32727110103111,"Yes","Two year","No","Bank transfer (automatic)",1.45754935432294,2.0534270184582,1,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes"
"6992-TKNYO",0.22726236941397,"Yes","One year","No","Credit card (automatic)",0.139659491331983,0.170352231218122,0,"Male","No","Yes","No","Yes","DSL","No","No","Yes","Yes","No","Yes"
"6993-OHLXR",-1.23941593940889,"Yes","Month-to-month","No","Electronic check",0.137997587343344,-0.954463461654321,1,"Female","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"6993-YCOBK",1.12356578036127,"Yes","Two year","Yes","Electronic check",1.52236360987987,1.89853711385471,0,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes"
"6993-YGFJV",1.49023535756698,"Yes","Two year","Yes","Bank transfer (automatic)",1.58717786543681,2.43659314390212,0,"Male","No","Yes","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"6994-FGRHH",1.53097642170095,"Yes","One year","Yes","Electronic check",1.37445415489098,2.29039401435043,0,"Male","No","Yes","Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6994-KERXL",-1.15793381114095,"Yes","Month-to-month","Yes","Electronic check",-0.295759353691512,-0.902076175491791,0,"Male","No","No","No","No","DSL","No","No","No","No","No","Yes"
"6994-ORCWG",-0.750523169801267,"Yes","One year","Yes","Mailed check",-0.350602185316608,-0.666190012029856,0,"Female","No","No","No","Yes","DSL","No","Yes","No","No","No","No"
"6996-KNSML",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",0.33576416199142,-0.974249312470232,1,"Female","No","No","No","No","Fiber optic","No","No","Yes","No","No","No"
"6997-UVGOX",1.57171748583492,"Yes","Two year","No","Bank transfer (automatic)",0.68642590359431,1.65283522730127,0,"Male","No","Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"6999-CHVCF",1.44949429343302,"Yes","Two year","Yes","Bank transfer (automatic)",1.23983993181119,2.14668741672985,0,"Male","No","No","No","Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes"
"7000-WCEVQ",-0.506076784997458,"Yes","Month-to-month","Yes","Mailed check",-0.106302298986632,-0.489220244921655,1,"Female","Yes","No","No","Yes","DSL","No","No","No","No","No","Yes"
"7005-CCBKV",-1.07645168287301,"Yes","Month-to-month","Yes","Electronic check",0.651525919832885,-0.761854711013811,1,"Male","No","No","No","No","Fiber optic","No","Yes","No","No","No","Yes"
"7005-CYUIL",1.57171748583492,"Yes","Two year","Yes","Electronic check",1.15009711642467,2.15502526690646,0,"Female","Yes","Yes","No","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","No"
"7008-LZVOZ",1.36801216516508,"Yes","Two year","Yes","Credit card (automatic)",-1.31284459473876,-0.269524510109529,0,"Male","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7009-LGECI",-1.15793381114095,"Yes","Month-to-month","Yes","Bank transfer (automatic)",-0.473583080475916,-0.903333470359692,0,"Female","No","No","No","No","DSL","Yes","No","No","No","No","No"
"7009-PCARS",0.919860459691429,"Yes","One year","No","Bank transfer (automatic)",-1.51892068933003,-0.565474075769599,0,"Male","No","No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7010-BRBUU",1.61245854996889,"Yes","Two year","No","Credit card (automatic)",-1.3527302904661,-0.242040485453314,0,"Male","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7010-ZMVBF",-0.587558913265394,"Yes","Month-to-month","No","Mailed check",-1.47404928163677,-0.849799178352761,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7011-CVEUC",-0.302371464327617,"Yes","Month-to-month","Yes","Credit card (automatic)",1.02711622126536,0.0242854484946383,0,"Male","No","Yes","No","No","Fiber optic","No","No","No","Yes","Yes","Yes"
"7013-PSXHK",0.308744497681906,"Yes","One year","Yes","Mailed check",0.530206928662216,0.408223597103058,0,"Female","No","No","No","Yes","DSL","No","No","Yes","Yes","Yes","Yes"
"7014-ZZXAW",1.57171748583492,"Yes","Two year","Yes","Credit card (automatic)",-1.34774457850018,-0.242790450813114,0,"Female","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7016-BPGEU",-0.139407207791744,"No","Month-to-month","Yes","Credit card (automatic)",-1.31949221069332,-0.692813782302771,1,"Female","No","No","No","No phone service","DSL","No","No","No","No","No","No"
"7016-NVRIC",-0.139407207791744,"Yes","One year","No","Bank transfer (automatic)",0.840982974537764,0.164727491019619,0,"Male","Yes","Yes","No","No","Fiber optic","Yes","No","Yes","No","No","Yes"
"7017-VFHAY",1.16430684449524,"Yes","Two year","No","Credit card (automatic)",1.67193496885741,2.08439617625702,0,"Female","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"7017-VFULY",-1.23941593940889,"Yes","Month-to-month","No","Bank transfer (automatic)",-1.48568260955724,-0.98825601845474,0,"Female","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7018-FPXHH",0.960601523825397,"Yes","Two year","Yes","Bank transfer (automatic)",-0.166130842577647,0.51798323329032,0,"Male","No","Yes","Yes","No","DSL","Yes","Yes","Yes","No","No","No"
"7018-WBJNK",-0.791264233935235,"Yes","Month-to-month","Yes","Credit card (automatic)",0.448773633218891,-0.55115856051929,0,"Male","No","No","Yes","No","Fiber optic","No","No","No","No","Yes","No"
"7020-OZKXZ",-0.954228490471108,"Yes","Month-to-month","No","Credit card (automatic)",0.355707009855091,-0.72609900959509,0,"Female","Yes","No","No","No","Fiber optic","No","No","Yes","No","No","No"
"7021-XSNYE",-1.03571061873904,"No","Two year","No","Credit card (automatic)",-0.503497352271423,-0.872496659389074,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","No","Yes","Yes","No","Yes"
"7024-OHCCK",-1.23941593940889,"Yes","Month-to-month","Yes","Electronic check",0.965625773685711,-0.931920385250908,1,"Female","Yes","No","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"7025-IWFHT",0.349485561815874,"Yes","One year","Yes","Electronic check",0.822702030662732,0.638110037686589,0,"Male","No","No","No","No","Fiber optic","No","Yes","No","Yes","Yes","No"
"7025-WCBNE",0.593931946619684,"Yes","Two year","No","Bank transfer (automatic)",-0.172778458532204,0.207651978965843,0,"Male","Yes","No","No","Yes","DSL","No","Yes","No","Yes","No","No"
"7026-YMSBE",-0.0986661436577758,"Yes","One year","No","Mailed check",-1.49897784146636,-0.731547287355994,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7028-DVOIQ",0.105039177012065,"Yes","Month-to-month","Yes","Electronic check",1.1384637885042,0.490785960095205,1,"Male","Yes","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"7029-IJEJK",0.879119395557461,"No","One year","No","Bank transfer (automatic)",-0.687968695010384,0.0381156920415462,0,"Female","No","No","No","No phone service","DSL","Yes","No","No","Yes","No","Yes"
"7029-RPUAV",-0.628299977399362,"Yes","Month-to-month","Yes","Credit card (automatic)",1.1849971001861,-0.291538199200142,1,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"7030-FZTFM",1.61245854996889,"Yes","Two year","No","Credit card (automatic)",1.53233503381171,2.48787753982965,0,"Male","No","Yes","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"7030-NJVDP",-0.343112528461585,"Yes","Month-to-month","Yes","Electronic check",0.812730606730896,-0.032248704951494,0,"Male","No","Yes","No","No","Fiber optic","Yes","No","No","Yes","No","Yes"
"7032-LMBHI",0.186521305280002,"Yes","One year","No","Bank transfer (automatic)",-0.00492615567963533,0.0284764313876407,0,"Female","No","No","No","Yes","DSL","Yes","No","No","No","Yes","No"
"7033-CLAMM",0.634673010753652,"Yes","Two year","No","Bank transfer (automatic)",-1.48235880157997,-0.554114306349092,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7036-TYDEC",1.49023535756698,"Yes","Two year","No","Electronic check",1.30299228337949,2.09337370276992,0,"Female","No","No","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes"
"7036-ZZKBD",-0.0579250795238076,"Yes","Month-to-month","Yes","Credit card (automatic)",0.0532404839227399,-0.116244825249142,0,"Male","No","Yes","No","No","DSL","No","No","Yes","Yes","No","Yes"
"7037-MTYVW",0.22726236941397,"Yes","Two year","Yes","Bank transfer (automatic)",0.684763999605671,0.44719973800798,0,"Male","No","Yes","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes"
"7041-TXQJH",0.186521305280002,"No","Month-to-month","Yes","Credit card (automatic)",-0.817597206124249,-0.354888214298578,0,"Female","No","No","No","No phone service","DSL","No","No","Yes","No","No","Yes"
"7044-YAACC",-1.15793381114095,"Yes","Month-to-month","Yes","Electronic check",0.179545187059326,-0.88361379295788,0,"Male","Yes","Yes","No","No","Fiber optic","No","No","No","No","No","No"
"7047-FWEYA",0.553190882485715,"Yes","One year","Yes","Electronic check",1.27473991557262,1.01966594338741,0,"Female","No","Yes","No","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"7047-YXDMZ",-0.46533572086349,"Yes","Month-to-month","No","Mailed check",-1.48900641753452,-0.823021003446946,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7048-GXDAY",0.268003433547938,"Yes","Month-to-month","Yes","Electronic check",1.38276367483417,0.775265467311267,0,"Male","No","No","No","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"7049-GKVZY",-0.628299977399362,"Yes","One year","No","Credit card (automatic)",0.500292656866709,-0.395253996899601,0,"Female","No","No","No","No","DSL","Yes","Yes","No","Yes","Yes","Yes"
"7054-DMVAS",0.879119395557461,"Yes","Two year","Yes","Bank transfer (automatic)",0.0166785961726752,0.542445338702634,0,"Male","No","No","No","No","DSL","Yes","Yes","No","No","Yes","No"
"7054-ENNGU",-0.954228490471108,"Yes","Month-to-month","No","Mailed check",-0.46361165654408,-0.801448470450333,0,"Female","No","Yes","No","No","DSL","No","Yes","No","No","No","No"
"7054-LGEQW",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-0.626478247430731,-0.987020781391539,1,"Female","No","No","No","No","DSL","No","No","No","No","No","No"
"7055-HNEOJ",-1.19867487527492,"Yes","Month-to-month","Yes","Mailed check",-0.29908316166879,-0.939111229583112,0,"Male","No","Yes","No","No","DSL","No","No","Yes","Yes","No","No"
"7055-JCGNI",1.53097642170095,"Yes","Two year","Yes","Credit card (automatic)",1.56723501757313,2.43193894711041,0,"Female","No","No","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"7055-VKGDA",0.879119395557461,"Yes","One year","Yes","Credit card (automatic)",1.34952559506139,1.48232839697017,1,"Male","No","No","No","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes"
"7056-IMHCC",0.838378331423493,"Yes","Month-to-month","Yes","Electronic check",1.23319231585664,1.44085972413415,1,"Male","Yes","Yes","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"7061-OVMIM",-0.0986661436577758,"Yes","One year","No","Bank transfer (automatic)",-1.50396355343228,-0.738848420711698,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7064-FRRSW",0.634673010753652,"Yes","One year","Yes","Electronic check",1.13680188451556,1.08570701065925,0,"Male","Yes","No","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"7064-JHXCE",1.20504790862921,"Yes","Two year","No","Credit card (automatic)",-1.48734451354588,-0.449714716703932,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7065-YUNRY",-1.28015700354285,"Yes","Month-to-month","Yes","Mailed check",-0.648082999283042,-0.98730753285264,1,"Female","No","No","No","No","DSL","No","No","No","No","No","No"
"7067-KSAZT",1.32727110103111,"Yes","One year","Yes","Electronic check",1.37777796286826,2.07188940099211,1,"Female","Yes","Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"7072-MBHEV",-0.872746362203172,"Yes","Month-to-month","Yes","Credit card (automatic)",0.442126017264334,-0.625758056014733,0,"Female","Yes","Yes","Yes","Yes","Fiber optic","No","No","Yes","No","No","No"
"7073-QETQY",1.36801216516508,"Yes","One year","Yes","Electronic check",-1.47737308961405,-0.407540194117508,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7074-IEVOJ",-1.19867487527492,"Yes","Month-to-month","Yes","Electronic check",0.485335520968956,-0.916832846836099,1,"Female","Yes","No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"7074-STDCN",0.268003433547938,"No","Month-to-month","Yes","Electronic check",-0.804301974215135,-0.347984121427474,0,"Male","No","No","No","No phone service","DSL","No","No","No","Yes","No","Yes"
"7075-BNDVQ",-1.15793381114095,"No","Month-to-month","No","Mailed check",-0.990435220942736,-0.947404964150317,0,"Female","No","No","No","No phone service","DSL","Yes","No","Yes","No","No","No"
"7077-XJMET",-0.832005298069203,"Yes","Month-to-month","Yes","Electronic check",0.31083560216183,-0.680218775819064,0,"Male","No","Yes","No","No","DSL","No","No","Yes","Yes","Yes","Yes"
"7078-NVFAM",-0.0171840153898394,"No","Month-to-month","Yes","Electronic check",-0.985449508976818,-0.543614791311886,0,"Female","No","Yes","Yes","No phone service","DSL","Yes","Yes","No","No","No","No"
"7079-QRCBC",-0.343112528461585,"Yes","Month-to-month","Yes","Electronic check",1.12849236457236,0.0547031611759558,1,"Female","No","No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"7080-TNUWP",1.53097642170095,"Yes","One year","Yes","Bank transfer (automatic)",1.00384956542441,1.90561766916341,0,"Male","No","Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","No"
"7083-MIOPC",1.61245854996889,"Yes","Two year","No","Credit card (automatic)",-1.48069689759133,-0.316044420221856,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7083-YNSKY",-0.709782105667299,"Yes","Month-to-month","Yes","Credit card (automatic)",-1.30952078676148,-0.83100592874835,1,"Female","No","No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7088-FBAWU",-0.628299977399362,"Yes","Month-to-month","No","Mailed check",0.324130834070944,-0.470934324825345,0,"Female","No","Yes","Yes","No","DSL","Yes","Yes","No","No","Yes","Yes"
"7089-IVVAZ",-0.994969554605076,"Yes","Month-to-month","Yes","Bank transfer (automatic)",1.28138753152718,-0.633500345464437,1,"Female","No","No","No","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes"
"7089-RKVSZ",-0.994969554605076,"Yes","One year","No","Mailed check",-1.34275886653427,-0.9173181185395,0,"Male","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7089-XXAYG",-0.302371464327617,"No","One year","Yes","Credit card (automatic)",-0.887397173647099,-0.579194030293006,0,"Male","No","Yes","No","No phone service","DSL","No","No","Yes","No","Yes","No"
"7094-MSZAO",-0.91348742633714,"Yes","Month-to-month","Yes","Credit card (automatic)",-1.48734451354588,-0.910899297371796,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7096-UCLNH",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-1.48734451354588,-0.998446724226146,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7096-ZNBZI",1.61245854996889,"Yes","Two year","No","Credit card (automatic)",-1.27462080300005,-0.162698561947368,0,"Female","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7100-FQPRV",0.430967690083811,"Yes","One year","Yes","Credit card (automatic)",0.236049922673062,0.392650786984849,0,"Male","No","Yes","Yes","Yes","DSL","Yes","No","No","Yes","No","Yes"
"7101-HRBLJ",1.61245854996889,"Yes","Two year","Yes","Bank transfer (automatic)",0.628259263991935,1.68239268559929,0,"Female","No","Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"7102-JJVTX",-0.954228490471108,"Yes","One year","No","Mailed check",-0.538397336032848,-0.820991685414545,0,"Female","No","Yes","Yes","No","DSL","Yes","No","No","No","No","No"
"7103-IPXPJ",0.716155139021588,"Yes","One year","No","Electronic check",1.15009711642467,1.22484764270692,0,"Male","No","Yes","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"7103-ZGVNT",1.49023535756698,"Yes","One year","No","Credit card (automatic)",0.295878466264076,1.14813059796028,0,"Female","No","Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No"
"7105-BENQF",-0.709782105667299,"Yes","One year","No","Mailed check",0.00172146027492145,-0.587862747540111,0,"Male","No","No","Yes","No","DSL","Yes","No","Yes","No","No","Yes"
"7105-MXJLL",-0.261630400193649,"Yes","One year","No","Mailed check",-0.136216570782139,-0.302589159354848,0,"Female","Yes","Yes","No","No","DSL","No","No","Yes","No","No","Yes"
"7107-UBYKY",0.105039177012065,"Yes","Month-to-month","Yes","Electronic check",-1.297887458841,-0.617949593150929,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7108-DGVUU",-0.46533572086349,"Yes","One year","No","Bank transfer (automatic)",0.229402306718505,-0.346859173387774,0,"Female","Yes","Yes","No","Yes","DSL","No","Yes","Yes","No","No","Yes"
"7109-CQYUZ",0.797637267289525,"Yes","Two year","Yes","Mailed check",0.812730606730896,1.04514270781592,0,"Male","No","No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"7109-MFBYV",-0.261630400193649,"Yes","Month-to-month","No","Electronic check",-0.643097287317123,-0.46328026659444,0,"Male","No","No","No","No","DSL","No","No","No","No","No","No"
"7110-BDTWG",1.57171748583492,"No","Two year","Yes","Electronic check",-0.589916359680666,0.432465124468372,0,"Female","No","Yes","No","No phone service","DSL","No","No","Yes","Yes","No","Yes"
"7112-OPOTK",0.0235570487441288,"Yes","Month-to-month","No","Electronic check",0.114730931502393,-0.0494758504222037,1,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"7113-HIPFI",1.36801216516508,"Yes","Two year","No","Mailed check",0.0349595400477073,0.800146671012882,0,"Male","No","Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","No","No"
"7114-AEOZE",1.12356578036127,"Yes","Two year","No","Bank transfer (automatic)",-1.49399212950044,-0.509623714269167,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7115-IRDHS",1.61245854996889,"Yes","Two year","No","Bank transfer (automatic)",-1.33444934659107,-0.19995419408569,0,"Female","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"7120-RFMVS",-1.28015700354285,"Yes","Month-to-month","No","Electronic check",0.654849727810163,-0.97001421396783,1,"Male","No","No","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"7123-WQUHX",0.22726236941397,"Yes","One year","No","Bank transfer (automatic)",1.00384956542441,0.583340508616458,0,"Male","No","No","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","No"
"7124-UGSUR",1.16430684449524,"Yes","One year","Yes","Credit card (automatic)",1.3162875152886,1.81831287816076,1,"Female","Yes","Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
